tmsp,country,amount,success,psp,3d_secured,card,order_id,hour_of_day,day_of_week,fee
2019-01-14 22:19:12,Germany,263,0,Moneycard,1,Diners,6652,22,0,2.0
2019-01-14 22:20:11,Germany,263,0,UK_Card,1,Diners,6652,22,0,1.0
2019-01-14 22:20:54,Germany,305,0,UK_Card,1,Master,6653,22,0,1.0
2019-01-14 22:22:46,Germany,138,0,UK_Card,0,Master,6654,22,0,1.0
2019-01-14 22:23:09,Germany,138,0,Simplecard,0,Master,6654,22,0,0.5
2019-01-14 22:24:26,Germany,178,0,Moneycard,0,Master,6655,22,0,2.0
2019-01-14 22:27:26,Austria,109,0,Simplecard,0,Master,6656,22,0,0.5
2019-01-14 22:30:37,Germany,270,1,Moneycard,0,Master,6657,22,0,5.0
2019-01-14 22:31:51,Germany,129,0,Simplecard,0,Master,6658,22,0,0.5
2019-01-14 22:34:29,Switzerland,223,0,Simplecard,1,Master,6659,22,0,0.5
2019-01-14 22:35:57,Germany,283,0,UK_Card,1,Visa,6660,22,0,1.0
2019-01-14 22:36:42,Germany,283,0,UK_Card,1,Visa,6660,22,0,1.0
2019-01-14 22:38:31,Austria,257,0,UK_Card,1,Master,6661,22,0,1.0
2019-01-14 22:40:09,Austria,295,0,UK_Card,0,Master,6662,22,0,1.0
2019-01-14 22:43:51,Germany,108,0,UK_Card,0,Master,6663,22,0,1.0
2019-01-14 22:44:21,Germany,108,0,UK_Card,0,Master,6663,22,0,1.0
2019-01-14 22:49:16,Switzerland,352,1,UK_Card,1,Master,6664,22,0,3.0
2019-01-14 22:52:54,Austria,329,0,UK_Card,0,Visa,6665,22,0,1.0
2019-01-14 22:53:38,Austria,329,0,UK_Card,0,Visa,6665,22,0,1.0
2019-01-14 22:55:16,Austria,158,0,Goldcard,0,Master,6666,22,0,5.0
2019-01-14 22:56:09,Austria,158,0,Simplecard,0,Master,6666,22,0,0.5
2019-01-14 22:58:35,Germany,272,0,UK_Card,0,Diners,6667,22,0,1.0
2019-01-14 22:59:26,Germany,272,1,Goldcard,0,Diners,6667,22,0,10.0
2019-01-14 23:01:48,Germany,345,0,UK_Card,0,Visa,6668,23,0,1.0
2019-01-14 23:02:08,Germany,345,1,Simplecard,0,Visa,6668,23,0,1.0
2019-01-14 23:03:12,Switzerland,228,0,UK_Card,1,Master,6669,23,0,1.0
2019-01-14 23:03:15,Switzerland,228,1,UK_Card,1,Master,6669,23,0,3.0
2019-01-14 23:05:04,Austria,346,0,UK_Card,0,Master,6670,23,0,1.0
2019-01-14 23:05:09,Austria,346,0,Simplecard,0,Master,6670,23,0,0.5
2019-01-14 23:09:49,Austria,56,0,Simplecard,0,Visa,6671,23,0,0.5
2019-01-14 23:10:23,Austria,56,0,UK_Card,0,Visa,6671,23,0,1.0
2019-01-14 23:11:32,Austria,90,0,UK_Card,0,Visa,6672,23,0,1.0
2019-01-14 23:11:58,Austria,90,1,UK_Card,0,Visa,6672,23,0,3.0
2019-01-14 23:14:59,Germany,377,0,Simplecard,0,Master,6673,23,0,0.5
2019-01-14 23:20:01,Switzerland,119,0,UK_Card,0,Diners,6674,23,0,1.0
2019-01-14 23:20:38,Switzerland,119,1,UK_Card,0,Diners,6674,23,0,3.0
2019-01-14 23:25:57,Switzerland,320,1,Goldcard,0,Diners,6675,23,0,10.0
2019-01-14 23:28:49,Germany,38,0,UK_Card,1,Visa,6676,23,0,1.0
2019-01-14 23:29:10,Germany,38,0,UK_Card,1,Visa,6676,23,0,1.0
2019-01-14 23:30:37,Switzerland,61,0,Simplecard,0,Visa,6677,23,0,0.5
2019-01-14 23:40:29,Germany,45,0,Moneycard,0,Diners,6678,23,0,2.0
2019-01-14 23:40:49,Germany,45,0,Simplecard,0,Diners,6678,23,0,0.5
2019-01-14 23:41:11,Germany,45,1,UK_Card,0,Diners,6678,23,0,3.0
2019-01-14 23:42:12,Germany,346,0,UK_Card,0,Visa,6679,23,0,1.0
2019-01-14 23:42:30,Germany,346,0,Moneycard,0,Visa,6679,23,0,2.0
2019-01-14 23:43:08,Germany,346,0,Simplecard,0,Visa,6679,23,0,0.5
2019-01-14 23:45:13,Switzerland,317,0,UK_Card,0,Diners,6680,23,0,1.0
2019-01-14 23:45:27,Switzerland,317,0,Simplecard,0,Diners,6680,23,0,0.5
2019-01-14 23:46:28,Switzerland,143,0,UK_Card,0,Master,6681,23,0,1.0
2019-01-14 23:47:10,Switzerland,143,1,UK_Card,0,Master,6681,23,0,3.0
2019-01-14 23:48:56,Germany,422,0,Moneycard,0,Visa,6682,23,0,2.0
2019-01-14 23:49:53,Germany,422,1,UK_Card,0,Visa,6682,23,0,3.0
2019-01-14 23:51:01,Austria,128,0,Moneycard,0,Master,6683,23,0,2.0
2019-01-14 23:52:12,Germany,236,0,UK_Card,0,Master,6684,23,0,1.0
2019-01-14 23:56:20,Germany,109,1,UK_Card,0,Diners,6685,23,0,3.0
2019-01-14 23:57:32,Germany,171,0,Simplecard,0,Master,6686,23,0,0.5
2019-01-14 23:57:42,Germany,171,0,Moneycard,0,Master,6686,23,0,2.0
2019-01-15 00:00:02,Switzerland,260,0,UK_Card,0,Master,6687,0,1,1.0
2019-01-15 00:04:50,Austria,234,0,UK_Card,0,Diners,6688,0,1,1.0
2019-01-15 00:06:19,Germany,316,0,UK_Card,0,Diners,6689,0,1,1.0
2019-01-15 00:07:31,Switzerland,389,0,UK_Card,0,Master,6690,0,1,1.0
2019-01-15 00:08:01,Switzerland,389,0,Simplecard,0,Master,6690,0,1,0.5
2019-01-15 00:12:16,Switzerland,242,0,Moneycard,0,Master,6691,0,1,2.0
2019-01-15 00:14:20,Germany,266,0,Simplecard,0,Master,6692,0,1,0.5
2019-01-15 00:15:54,Germany,138,0,UK_Card,0,Master,6693,0,1,1.0
2019-01-15 00:16:49,Germany,138,0,UK_Card,0,Master,6693,0,1,1.0
2019-01-15 00:17:39,Germany,138,0,Moneycard,0,Master,6693,0,1,2.0
2019-01-15 00:18:03,Germany,138,0,Simplecard,0,Master,6693,0,1,0.5
2019-01-15 00:19:30,Switzerland,296,0,UK_Card,1,Diners,6694,0,1,1.0
2019-01-15 00:20:55,Switzerland,283,0,UK_Card,0,Master,6695,0,1,1.0
2019-01-15 00:21:06,Switzerland,283,0,UK_Card,0,Master,6695,0,1,1.0
2019-01-15 00:21:09,Switzerland,283,0,Moneycard,0,Master,6695,0,1,2.0
2019-01-15 00:21:28,Switzerland,283,0,UK_Card,0,Master,6695,0,1,1.0
2019-01-15 00:22:53,Switzerland,138,1,Simplecard,0,Master,6696,0,1,1.0
2019-01-15 00:29:23,Austria,312,0,UK_Card,1,Master,6697,0,1,1.0
2019-01-15 00:29:27,Austria,312,0,UK_Card,1,Master,6697,0,1,1.0
2019-01-15 00:33:14,Switzerland,136,0,Simplecard,0,Master,6698,0,1,0.5
2019-01-15 00:33:19,Switzerland,136,0,UK_Card,0,Master,6698,0,1,1.0
2019-01-15 00:35:15,Austria,281,0,UK_Card,0,Visa,6699,0,1,1.0
2019-01-15 00:35:18,Austria,281,0,Moneycard,0,Visa,6699,0,1,2.0
2019-01-15 00:35:25,Austria,281,0,UK_Card,0,Visa,6699,0,1,1.0
2019-01-15 00:36:17,Austria,281,0,Simplecard,0,Visa,6699,0,1,0.5
2019-01-15 00:36:27,Austria,281,1,UK_Card,0,Visa,6699,0,1,3.0
2019-01-15 00:37:30,Switzerland,260,0,Moneycard,0,Visa,6700,0,1,2.0
2019-01-15 00:38:38,Germany,178,1,UK_Card,0,Master,6701,0,1,3.0
2019-01-15 00:39:46,Germany,232,0,UK_Card,0,Master,6702,0,1,1.0
2019-01-15 00:42:12,Switzerland,284,0,Simplecard,0,Visa,6703,0,1,0.5
2019-01-15 00:46:27,Switzerland,116,0,UK_Card,0,Master,6704,0,1,1.0
2019-01-15 00:46:50,Switzerland,116,1,Goldcard,0,Master,6704,0,1,10.0
2019-01-15 00:48:12,Switzerland,55,0,Simplecard,0,Visa,6705,0,1,0.5
2019-01-15 00:49:31,Switzerland,187,0,Simplecard,0,Master,6706,0,1,0.5
2019-01-15 00:50:00,Switzerland,187,0,Simplecard,0,Master,6706,0,1,0.5
2019-01-15 00:52:04,Germany,219,0,UK_Card,0,Visa,6707,0,1,1.0
2019-01-15 00:52:28,Germany,219,0,Goldcard,0,Visa,6707,0,1,5.0
2019-01-15 00:52:31,Germany,219,0,UK_Card,0,Visa,6707,0,1,1.0
2019-01-15 00:54:17,Switzerland,258,0,UK_Card,1,Master,6708,0,1,1.0
2019-01-15 00:54:55,Switzerland,258,0,UK_Card,1,Master,6708,0,1,1.0
2019-01-15 00:56:16,Germany,166,0,UK_Card,0,Master,6709,0,1,1.0
2019-01-15 00:56:37,Germany,166,0,UK_Card,0,Master,6709,0,1,1.0
2019-01-15 00:57:55,Germany,227,0,Moneycard,0,Visa,6710,0,1,2.0
2019-01-15 00:58:42,Germany,227,0,UK_Card,0,Visa,6710,0,1,1.0
2019-01-15 00:59:33,Germany,227,0,UK_Card,0,Visa,6710,0,1,1.0
2019-01-15 00:59:58,Germany,227,0,Simplecard,0,Visa,6710,0,1,0.5
2019-01-15 01:00:58,Germany,227,0,Moneycard,0,Visa,6710,1,1,2.0
2019-01-15 01:01:02,Germany,227,0,Simplecard,0,Visa,6710,1,1,0.5
2019-01-15 01:02:26,Germany,92,1,UK_Card,1,Master,6711,1,1,3.0
2019-01-15 01:06:17,Switzerland,135,0,Simplecard,0,Master,6712,1,1,0.5
2019-01-15 01:07:42,Austria,127,1,UK_Card,0,Master,6713,1,1,3.0
2019-01-15 01:08:56,Germany,287,0,Simplecard,0,Master,6714,1,1,0.5
2019-01-15 01:11:56,Austria,102,0,UK_Card,0,Master,6715,1,1,1.0
2019-01-15 01:13:42,Germany,320,0,UK_Card,0,Visa,6716,1,1,1.0
2019-01-15 01:14:15,Germany,320,0,UK_Card,0,Visa,6716,1,1,1.0
2019-01-15 01:15:13,Germany,320,0,Simplecard,0,Visa,6716,1,1,0.5
2019-01-15 01:15:52,Germany,320,0,UK_Card,0,Visa,6716,1,1,1.0
2019-01-15 01:16:28,Germany,320,1,Simplecard,0,Visa,6716,1,1,1.0
2019-01-15 01:17:31,Germany,68,0,Moneycard,1,Master,6717,1,1,2.0
2019-01-15 01:21:27,Germany,253,1,Goldcard,0,Diners,6718,1,1,10.0
2019-01-15 01:23:13,Austria,32,0,UK_Card,1,Visa,6719,1,1,1.0
2019-01-15 01:23:31,Austria,32,0,Moneycard,1,Visa,6719,1,1,2.0
2019-01-15 01:24:15,Austria,32,0,UK_Card,1,Visa,6719,1,1,1.0
2019-01-15 01:24:22,Austria,32,0,UK_Card,1,Visa,6719,1,1,1.0
2019-01-15 01:24:30,Austria,32,0,UK_Card,1,Visa,6719,1,1,1.0
2019-01-15 01:25:18,Austria,32,0,UK_Card,1,Visa,6719,1,1,1.0
2019-01-15 01:26:42,Germany,83,0,Simplecard,0,Master,6720,1,1,0.5
2019-01-15 01:27:11,Germany,83,1,UK_Card,0,Master,6720,1,1,3.0
2019-01-15 01:28:36,Germany,360,0,Simplecard,1,Master,6721,1,1,0.5
2019-01-15 01:33:23,Switzerland,377,0,Simplecard,0,Master,6722,1,1,0.5
2019-01-15 01:36:13,Austria,202,0,UK_Card,0,Master,6723,1,1,1.0
2019-01-15 01:37:26,Austria,148,0,UK_Card,0,Master,6724,1,1,1.0
2019-01-15 01:38:17,Austria,148,0,Simplecard,0,Master,6724,1,1,0.5
2019-01-15 01:39:28,Germany,177,0,Simplecard,0,Visa,6725,1,1,0.5
2019-01-15 01:42:13,Switzerland,278,0,Moneycard,0,Master,6726,1,1,2.0
2019-01-15 01:42:53,Switzerland,278,0,UK_Card,0,Master,6726,1,1,1.0
2019-01-15 01:45:14,Germany,118,0,Moneycard,0,Visa,6727,1,1,2.0
2019-01-15 01:46:33,Austria,85,1,UK_Card,1,Master,6728,1,1,3.0
2019-01-15 01:49:51,Austria,82,1,UK_Card,0,Master,6729,1,1,3.0
2019-01-15 01:51:48,Germany,304,0,UK_Card,0,Visa,6730,1,1,1.0
2019-01-15 01:51:51,Germany,304,1,Simplecard,0,Visa,6730,1,1,1.0
2019-01-15 01:53:30,Austria,73,0,UK_Card,0,Master,6731,1,1,1.0
2019-01-15 01:56:56,Germany,201,1,Goldcard,1,Master,6732,1,1,10.0
2019-01-15 01:58:28,Germany,190,1,UK_Card,1,Master,6733,1,1,3.0
2019-01-15 02:01:33,Germany,181,0,UK_Card,0,Master,6734,2,1,1.0
2019-01-15 02:01:33,Germany,181,0,UK_Card,0,Master,6734,2,1,1.0
2019-01-15 02:01:46,Germany,181,0,Simplecard,0,Master,6734,2,1,0.5
2019-01-15 02:02:25,Germany,181,0,UK_Card,0,Master,6734,2,1,1.0
2019-01-15 02:03:03,Germany,181,0,Moneycard,0,Master,6734,2,1,2.0
2019-01-15 02:06:13,Germany,329,0,Simplecard,0,Diners,6735,2,1,0.5
2019-01-15 02:11:17,Germany,340,0,Moneycard,0,Master,6736,2,1,2.0
2019-01-15 02:11:19,Germany,340,1,UK_Card,0,Master,6736,2,1,3.0
2019-01-15 02:15:34,Germany,164,0,Moneycard,1,Diners,6737,2,1,2.0
2019-01-15 02:17:11,Austria,221,0,Moneycard,0,Visa,6738,2,1,2.0
2019-01-15 02:17:57,Austria,221,0,Simplecard,0,Visa,6738,2,1,0.5
2019-01-15 02:18:33,Austria,221,1,UK_Card,0,Visa,6738,2,1,3.0
2019-01-15 02:20:23,Germany,163,0,UK_Card,0,Master,6739,2,1,1.0
2019-01-15 02:21:05,Germany,163,0,UK_Card,0,Master,6739,2,1,1.0
2019-01-15 02:21:33,Germany,163,0,Simplecard,0,Master,6739,2,1,0.5
2019-01-15 02:22:30,Germany,163,1,UK_Card,0,Master,6739,2,1,3.0
2019-01-15 02:28:19,Austria,357,0,UK_Card,0,Diners,6740,2,1,1.0
2019-01-15 02:29:22,Germany,323,0,Simplecard,1,Diners,6741,2,1,0.5
2019-01-15 02:30:26,Germany,291,0,UK_Card,0,Diners,6742,2,1,1.0
2019-01-15 02:31:21,Germany,291,0,UK_Card,0,Diners,6742,2,1,1.0
2019-01-15 02:32:09,Germany,291,0,UK_Card,0,Diners,6742,2,1,1.0
2019-01-15 02:32:33,Germany,291,0,Simplecard,0,Diners,6742,2,1,0.5
2019-01-15 02:34:17,Switzerland,122,0,Simplecard,0,Master,6743,2,1,0.5
2019-01-15 02:39:27,Germany,278,0,Simplecard,0,Diners,6744,2,1,0.5
2019-01-15 02:40:24,Germany,278,0,Goldcard,0,Diners,6744,2,1,5.0
2019-01-15 02:41:49,Germany,240,0,UK_Card,1,Master,6745,2,1,1.0
2019-01-15 02:42:44,Germany,240,0,Goldcard,1,Master,6745,2,1,5.0
2019-01-15 02:43:39,Germany,240,0,UK_Card,1,Master,6745,2,1,1.0
2019-01-15 02:47:06,Germany,103,0,Moneycard,0,Diners,6746,2,1,2.0
2019-01-15 02:47:47,Germany,103,0,Simplecard,0,Diners,6746,2,1,0.5
2019-01-15 02:49:37,Germany,111,0,UK_Card,0,Master,6747,2,1,1.0
2019-01-15 02:49:58,Germany,111,0,UK_Card,0,Master,6747,2,1,1.0
2019-01-15 02:50:10,Germany,111,0,Simplecard,0,Master,6747,2,1,0.5
2019-01-15 02:51:44,Germany,116,0,UK_Card,0,Master,6748,2,1,1.0
2019-01-15 02:51:54,Germany,116,0,UK_Card,0,Master,6748,2,1,1.0
2019-01-15 02:52:04,Germany,116,0,UK_Card,0,Master,6748,2,1,1.0
2019-01-15 02:54:09,Germany,221,0,UK_Card,1,Visa,6749,2,1,1.0
2019-01-15 03:03:50,Germany,108,0,UK_Card,0,Master,6750,3,1,1.0
2019-01-15 03:03:56,Germany,108,0,UK_Card,0,Master,6750,3,1,1.0
2019-01-15 03:04:06,Germany,108,1,UK_Card,0,Master,6750,3,1,3.0
2019-01-15 03:08:39,Switzerland,148,0,UK_Card,0,Master,6751,3,1,1.0
2019-01-15 03:08:46,Switzerland,148,0,Moneycard,0,Master,6751,3,1,2.0
2019-01-15 03:13:35,Germany,199,0,UK_Card,0,Diners,6752,3,1,1.0
2019-01-15 03:14:15,Germany,199,0,Moneycard,0,Diners,6752,3,1,2.0
2019-01-15 03:15:16,Germany,211,0,Goldcard,1,Visa,6753,3,1,5.0
2019-01-15 03:15:41,Germany,211,0,Simplecard,1,Visa,6753,3,1,0.5
2019-01-15 03:16:32,Germany,211,0,Simplecard,1,Visa,6753,3,1,0.5
2019-01-15 03:17:25,Germany,211,0,UK_Card,1,Visa,6753,3,1,1.0
2019-01-15 03:17:45,Germany,211,0,UK_Card,1,Visa,6753,3,1,1.0
2019-01-15 03:18:02,Germany,211,0,Simplecard,1,Visa,6753,3,1,0.5
2019-01-15 03:18:28,Germany,211,0,UK_Card,1,Visa,6753,3,1,1.0
2019-01-15 03:18:56,Germany,211,0,Moneycard,1,Visa,6753,3,1,2.0
2019-01-15 03:18:58,Germany,211,1,UK_Card,1,Visa,6753,3,1,3.0
2019-01-15 03:20:11,Germany,87,0,UK_Card,1,Master,6754,3,1,1.0
2019-01-15 03:20:13,Germany,87,0,UK_Card,1,Master,6754,3,1,1.0
2019-01-15 03:20:16,Germany,87,0,Simplecard,1,Master,6754,3,1,0.5
2019-01-15 03:23:29,Austria,193,1,Goldcard,1,Diners,6755,3,1,10.0
2019-01-15 03:28:04,Germany,209,0,UK_Card,0,Visa,6756,3,1,1.0
2019-01-15 03:28:24,Germany,209,0,UK_Card,0,Visa,6756,3,1,1.0
2019-01-15 03:29:05,Germany,209,0,UK_Card,0,Visa,6756,3,1,1.0
2019-01-15 03:29:24,Germany,209,0,UK_Card,0,Visa,6756,3,1,1.0
2019-01-15 03:32:40,Germany,297,0,UK_Card,0,Diners,6757,3,1,1.0
2019-01-15 03:34:16,Austria,52,0,Simplecard,1,Visa,6758,3,1,0.5
2019-01-15 03:37:46,Germany,57,1,Goldcard,0,Master,6759,3,1,10.0
2019-01-15 03:40:05,Germany,190,0,Simplecard,0,Visa,6760,3,1,0.5
2019-01-15 03:40:11,Germany,190,1,UK_Card,0,Visa,6760,3,1,3.0
2019-01-15 03:41:18,Germany,173,0,Moneycard,0,Master,6761,3,1,2.0
2019-01-15 03:42:52,Switzerland,140,0,UK_Card,0,Master,6762,3,1,1.0
2019-01-15 03:43:24,Switzerland,140,0,UK_Card,0,Master,6762,3,1,1.0
2019-01-15 03:43:54,Switzerland,140,0,Moneycard,0,Master,6762,3,1,2.0
2019-01-15 03:46:17,Germany,89,0,UK_Card,0,Visa,6763,3,1,1.0
2019-01-15 03:47:05,Germany,89,0,UK_Card,0,Visa,6763,3,1,1.0
2019-01-15 03:47:20,Germany,89,0,Simplecard,0,Visa,6763,3,1,0.5
2019-01-15 03:47:38,Germany,89,0,UK_Card,0,Visa,6763,3,1,1.0
2019-01-15 03:48:16,Germany,89,0,UK_Card,0,Visa,6763,3,1,1.0
2019-01-15 03:48:52,Germany,89,0,Goldcard,0,Visa,6763,3,1,5.0
2019-01-15 03:51:59,Germany,48,1,Simplecard,1,Master,6764,3,1,1.0
2019-01-15 03:53:41,Switzerland,208,0,Simplecard,0,Diners,6765,3,1,0.5
2019-01-15 03:53:52,Switzerland,208,0,UK_Card,0,Diners,6765,3,1,1.0
2019-01-15 03:53:58,Switzerland,208,0,UK_Card,0,Diners,6765,3,1,1.0
2019-01-15 03:55:27,Germany,384,0,Simplecard,0,Visa,6766,3,1,0.5
2019-01-15 04:01:16,Germany,167,0,UK_Card,0,Master,6767,4,1,1.0
2019-01-15 04:03:10,Germany,235,0,UK_Card,0,Visa,6768,4,1,1.0
2019-01-15 04:03:45,Germany,235,0,Simplecard,0,Visa,6768,4,1,0.5
2019-01-15 04:05:04,Germany,65,0,Simplecard,0,Visa,6769,4,1,0.5
2019-01-15 04:06:25,Germany,158,0,UK_Card,0,Visa,6770,4,1,1.0
2019-01-15 04:06:42,Germany,158,1,Simplecard,0,Visa,6770,4,1,1.0
2019-01-15 04:08:05,Germany,146,0,UK_Card,0,Visa,6771,4,1,1.0
2019-01-15 04:08:25,Germany,146,0,Simplecard,0,Visa,6771,4,1,0.5
2019-01-15 04:09:49,Switzerland,302,0,Moneycard,0,Diners,6772,4,1,2.0
2019-01-15 04:09:51,Switzerland,302,1,Goldcard,0,Diners,6772,4,1,10.0
2019-01-15 04:12:39,Germany,96,1,Goldcard,1,Master,6773,4,1,10.0
2019-01-15 04:18:23,Switzerland,467,0,Simplecard,0,Master,6774,4,1,0.5
2019-01-15 04:18:43,Switzerland,467,0,UK_Card,0,Master,6774,4,1,1.0
2019-01-15 04:20:01,Germany,171,0,Goldcard,0,Master,6775,4,1,5.0
2019-01-15 04:20:23,Germany,171,0,UK_Card,0,Master,6775,4,1,1.0
2019-01-15 04:22:07,Germany,250,1,Simplecard,0,Master,6776,4,1,1.0
2019-01-15 04:24:21,Germany,216,0,UK_Card,0,Master,6777,4,1,1.0
2019-01-15 04:25:07,Germany,216,0,UK_Card,0,Master,6777,4,1,1.0
2019-01-15 04:25:46,Germany,216,0,Goldcard,0,Master,6777,4,1,5.0
2019-01-15 04:32:11,Germany,192,0,UK_Card,1,Visa,6778,4,1,1.0
2019-01-15 04:32:13,Germany,192,0,UK_Card,1,Visa,6778,4,1,1.0
2019-01-15 04:33:06,Germany,192,0,UK_Card,1,Visa,6778,4,1,1.0
2019-01-15 04:34:13,Germany,118,0,UK_Card,0,Master,6779,4,1,1.0
2019-01-15 04:34:34,Germany,118,1,UK_Card,0,Master,6779,4,1,3.0
2019-01-15 04:36:43,Germany,256,0,Simplecard,1,Master,6780,4,1,0.5
2019-01-15 04:40:15,Germany,201,1,Simplecard,0,Diners,6781,4,1,1.0
2019-01-15 04:43:57,Switzerland,402,0,Moneycard,0,Master,6782,4,1,2.0
2019-01-15 04:44:22,Switzerland,402,0,Goldcard,0,Master,6782,4,1,5.0
2019-01-15 04:44:38,Switzerland,402,0,Simplecard,0,Master,6782,4,1,0.5
2019-01-15 04:45:17,Switzerland,402,0,UK_Card,0,Master,6782,4,1,1.0
2019-01-15 04:45:25,Switzerland,402,0,Simplecard,0,Master,6782,4,1,0.5
2019-01-15 04:45:45,Switzerland,402,0,UK_Card,0,Master,6782,4,1,1.0
2019-01-15 04:46:54,Switzerland,129,0,UK_Card,0,Master,6783,4,1,1.0
2019-01-15 04:47:35,Switzerland,129,0,Simplecard,0,Master,6783,4,1,0.5
2019-01-15 04:47:57,Switzerland,129,0,Simplecard,0,Master,6783,4,1,0.5
2019-01-15 04:49:03,Austria,407,0,Moneycard,0,Visa,6784,4,1,2.0
2019-01-15 04:50:23,Switzerland,123,0,Moneycard,0,Master,6785,4,1,2.0
2019-01-15 04:52:31,Austria,208,0,Simplecard,0,Master,6786,4,1,0.5
2019-01-15 04:52:31,Austria,208,0,Simplecard,0,Master,6786,4,1,0.5
2019-01-15 04:53:50,Germany,287,0,UK_Card,1,Visa,6787,4,1,1.0
2019-01-15 04:55:13,Germany,233,0,UK_Card,0,Master,6788,4,1,1.0
2019-01-15 04:57:05,Switzerland,62,0,UK_Card,0,Master,6789,4,1,1.0
2019-01-15 04:59:18,Austria,132,1,Simplecard,1,Visa,6790,4,1,1.0
2019-01-15 05:01:20,Germany,136,0,UK_Card,0,Visa,6791,5,1,1.0
2019-01-15 05:02:06,Germany,136,0,UK_Card,0,Visa,6791,5,1,1.0
2019-01-15 05:04:20,Germany,194,0,Moneycard,0,Master,6792,5,1,2.0
2019-01-15 05:06:03,Switzerland,195,0,Simplecard,1,Visa,6793,5,1,0.5
2019-01-15 05:06:04,Switzerland,195,0,UK_Card,1,Visa,6793,5,1,1.0
2019-01-15 05:06:43,Switzerland,195,0,UK_Card,1,Visa,6793,5,1,1.0
2019-01-15 05:07:34,Switzerland,195,0,UK_Card,1,Visa,6793,5,1,1.0
2019-01-15 05:07:42,Switzerland,195,0,Simplecard,1,Visa,6793,5,1,0.5
2019-01-15 05:07:45,Switzerland,195,0,UK_Card,1,Visa,6793,5,1,1.0
2019-01-15 05:08:28,Switzerland,195,0,UK_Card,1,Visa,6793,5,1,1.0
2019-01-15 05:09:22,Switzerland,195,0,Simplecard,1,Visa,6793,5,1,0.5
2019-01-15 05:10:23,Germany,269,0,UK_Card,0,Diners,6794,5,1,1.0
2019-01-15 05:12:10,Switzerland,130,0,UK_Card,1,Visa,6795,5,1,1.0
2019-01-15 05:12:23,Switzerland,130,0,UK_Card,1,Visa,6795,5,1,1.0
2019-01-15 05:12:45,Switzerland,130,0,Simplecard,1,Visa,6795,5,1,0.5
2019-01-15 05:13:37,Switzerland,130,0,Simplecard,1,Visa,6795,5,1,0.5
2019-01-15 05:16:24,Austria,373,0,Simplecard,1,Diners,6796,5,1,0.5
2019-01-15 05:21:08,Germany,198,1,UK_Card,0,Diners,6797,5,1,3.0
2019-01-15 05:22:24,Switzerland,149,0,UK_Card,0,Master,6798,5,1,1.0
2019-01-15 05:23:10,Switzerland,149,0,UK_Card,0,Master,6798,5,1,1.0
2019-01-15 05:23:59,Switzerland,149,0,UK_Card,0,Master,6798,5,1,1.0
2019-01-15 05:24:21,Switzerland,149,0,Moneycard,0,Master,6798,5,1,2.0
2019-01-15 05:25:31,Germany,29,0,Simplecard,1,Master,6799,5,1,0.5
2019-01-15 05:31:41,Germany,29,0,UK_Card,0,Master,6800,5,1,1.0
2019-01-15 05:32:59,Germany,140,0,Moneycard,1,Diners,6801,5,1,2.0
2019-01-15 05:34:32,Germany,210,0,UK_Card,0,Master,6802,5,1,1.0
2019-01-15 05:34:44,Germany,210,0,UK_Card,0,Master,6802,5,1,1.0
2019-01-15 05:36:28,Germany,164,0,UK_Card,0,Visa,6803,5,1,1.0
2019-01-15 05:36:54,Germany,164,0,UK_Card,0,Visa,6803,5,1,1.0
2019-01-15 05:37:18,Germany,164,1,UK_Card,0,Visa,6803,5,1,3.0
2019-01-15 05:38:58,Switzerland,252,0,UK_Card,1,Master,6804,5,1,1.0
2019-01-15 05:39:27,Switzerland,252,0,Simplecard,1,Master,6804,5,1,0.5
2019-01-15 05:39:45,Switzerland,252,0,Simplecard,1,Master,6804,5,1,0.5
2019-01-15 05:40:00,Switzerland,252,0,Moneycard,1,Master,6804,5,1,2.0
2019-01-15 05:40:17,Switzerland,252,0,UK_Card,1,Master,6804,5,1,1.0
2019-01-15 05:40:57,Switzerland,252,0,UK_Card,1,Master,6804,5,1,1.0
2019-01-15 05:41:17,Switzerland,252,0,UK_Card,1,Master,6804,5,1,1.0
2019-01-15 05:44:28,Switzerland,294,0,Moneycard,0,Master,6805,5,1,2.0
2019-01-15 05:48:55,Switzerland,194,0,UK_Card,0,Master,6806,5,1,1.0
2019-01-15 05:49:27,Switzerland,194,0,Moneycard,0,Master,6806,5,1,2.0
2019-01-15 05:52:16,Germany,127,0,UK_Card,0,Master,6807,5,1,1.0
2019-01-15 05:52:49,Germany,127,0,Goldcard,0,Master,6807,5,1,5.0
2019-01-15 05:53:44,Germany,127,0,Simplecard,0,Master,6807,5,1,0.5
2019-01-15 05:55:04,Switzerland,103,0,Simplecard,0,Master,6808,5,1,0.5
2019-01-15 05:55:32,Switzerland,103,0,UK_Card,0,Master,6808,5,1,1.0
2019-01-15 05:56:38,Germany,300,0,Moneycard,0,Visa,6809,5,1,2.0
2019-01-15 05:57:51,Austria,295,0,Moneycard,0,Master,6810,5,1,2.0
2019-01-15 06:01:52,Switzerland,184,0,UK_Card,1,Master,6811,6,1,1.0
2019-01-15 06:07:24,Germany,200,0,UK_Card,0,Visa,6812,6,1,1.0
2019-01-15 06:08:22,Germany,200,1,Simplecard,0,Visa,6812,6,1,1.0
2019-01-15 06:10:01,Germany,212,0,UK_Card,0,Diners,6813,6,1,1.0
